store_id,city,name,title,price,price_raw,regular_price,regular_price_raw,liquidation_price,liquidation_price_raw,sale_price,sale_price_raw,liquidation,url,link,image,image_url,sku,product_id,product_sku,quantity,quantity_available,availability,badges,discount_percent,price_sale_clean,price_original_clean
401,"Cote des Neiges, QC","Applique de salle de bain à 4 lampes abat-jour en verre blanc opale CANVAS Essence, nickel brossé","Applique de salle de bain à 4 lampes abat-jour en verre blanc opale CANVAS Essence, nickel brossé",34.93,"34,93 $",149.99,"Était±  149,99 $prix était 149,99 $",34.93,"34,93 $",34.93,"34,93 $",true,https://www.canadiantire.ca/fr/pdp/applique-de-salle-de-bain-a-4-lampes-abat-jour-en-verre-blanc-opale-canvas-essence-nickel-brosse-0523605p.html,https://www.canadiantire.ca/fr/pdp/applique-de-salle-de-bain-a-4-lampes-abat-jour-en-verre-blanc-opale-canvas-essence-nickel-brosse-0523605p.html,https://media-www.canadiantire.ca/product/living/home-decor/lighting/0523605/canvas-vanity-4-light-essence-5ab0151c-f3c8-4e2d-bbf6-d50551b3f93c-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/home-decor/lighting/0523605/canvas-vanity-4-light-essence-5ab0151c-f3c8-4e2d-bbf6-d50551b3f93c-jpgrendition.jpg?im=whresize&wid=200&hei=200,052-3605-0,,052-3605-0,,,Il n’en reste que 1 #052-3605-0,Liquidation◊Mieux notés,76.71,"34,93","149,99"
401,"Cote des Neiges, QC","Lavabo de salle de bains oval central à encastrer Foremost Olivia, 4 po, 20 x 17 x 8 po, blanc","Lavabo de salle de bains oval central à encastrer Foremost Olivia, 4 po, 20 x 17 x 8 po, blanc",24.93,"24,93 $",59.99,"Était±  59,99 $prix était 59,99 $",24.93,"24,93 $",24.93,"24,93 $",true,https://www.canadiantire.ca/fr/pdp/lavabo-de-salle-de-bains-oval-central-a-encastrer-foremost-olivia-4-po-20-x-17-x-8-po-blanc-0633492p.html,https://www.canadiantire.ca/fr/pdp/lavabo-de-salle-de-bains-oval-central-a-encastrer-foremost-olivia-4-po-20-x-17-x-8-po-blanc-0633492p.html,https://media-www.canadiantire.ca/product/fixing/plumbing/faucets-fixtures/0633492/foremost-olivia-oval-drop-sink-white-408d2362-ef09-4765-b73e-4059232e88c3.png?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/fixing/plumbing/faucets-fixtures/0633492/foremost-olivia-oval-drop-sink-white-408d2362-ef09-4765-b73e-4059232e88c3.png?im=whresize&wid=200&hei=200,063-3492-0,,063-3492-0,,,Il n’en reste que 1 #063-3492-0,Liquidation◊Mieux notés,58.44,"24,93","59,99"
401,"Cote des Neiges, QC","Bol Manna Milo, paroi double, 8 tasses","Bol Manna Milo, paroi double, 8 tasses",19.93,"19,93 $",49.99,"49,99 $Était   et+ prix était à partir de 49,99 $",19.93,"19,93 $",19.93,"19,93 $",true,https://www.canadiantire.ca/fr/pdp/bol-manna-milo-paroi-double-8-tasses-1427564p.html,https://www.canadiantire.ca/fr/pdp/bol-manna-milo-paroi-double-8-tasses-1427564p.html,https://media-www.canadiantire.ca/product/living/pet-care/pet-accessories/1427564/manna-milo-bowl-double-walled-teal-8-cup-293d2588-3e1e-4710-8af0-64ce070dccaf-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/pet-care/pet-accessories/1427564/manna-milo-bowl-double-walled-teal-8-cup-293d2588-3e1e-4710-8af0-64ce070dccaf-jpgrendition.jpg?im=whresize&wid=200&hei=200,142-7564X,,142-7564X,,,,Liquidation◊,60.13,"19,93","49,99"
401,"Cote des Neiges, QC","Robinet-vanne PlumbShop en laiton brut avec raccord en cuivre pour extérieur et intérieur, tailles variées","Robinet-vanne PlumbShop en laiton brut avec raccord en cuivre pour extérieur et intérieur, tailles variées",0.93,"0,93 $",11.99,"11,99 $Était   et+ prix était à partir de 11,99 $",0.93,"0,93 $",0.93,"0,93 $",true,https://www.canadiantire.ca/fr/pdp/robinet-vanne-plumbshop-en-laiton-brut-avec-raccord-en-cuivre-pour-exterieur-et-interieur-tailles-variees-0633747p.html,https://www.canadiantire.ca/fr/pdp/robinet-vanne-plumbshop-en-laiton-brut-avec-raccord-en-cuivre-pour-exterieur-et-interieur-tailles-variees-0633747p.html,https://media-www.canadiantire.ca/product/fixing/plumbing/rough-plumbing/0633747/valve-gate-1-2-copper-copper-1ef33b89-2ede-4402-85c6-dbf41d4c7067-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/fixing/plumbing/rough-plumbing/0633747/valve-gate-1-2-copper-copper-1ef33b89-2ede-4402-85c6-dbf41d4c7067-jpgrendition.jpg?im=whresize&wid=200&hei=200,063-3747X,,063-3747X,,,,Liquidation◊Mieux notés,92.24,"0,93","11,99"
401,"Cote des Neiges, QC","Bibliothèque module de rangement pour accessoires à 6 bacs For Living pour chambre, salle de jeu ou vestibule, blanc","Bibliothèque module de rangement pour accessoires à 6 bacs For Living pour chambre, salle de jeu ou vestibule, blanc",69.99,"69,99 $",139.99,"Était±  139,99 $prix était 139,99 $",69.99,"69,99 $",69.99,"69,99 $",true,https://www.canadiantire.ca/fr/pdp/bibliotheque-module-de-rangement-pour-accessoires-a-6-bacs-for-living-pour-chambre-salle-de-jeu-ou-vestibule-blanc-1680082p.html,https://www.canadiantire.ca/fr/pdp/bibliotheque-module-de-rangement-pour-accessoires-a-6-bacs-for-living-pour-chambre-salle-de-jeu-ou-vestibule-blanc-1680082p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/1680082/for-living-organizer-6-bins-and-shelf-ccd17f27-7e7e-4a9c-9fb8-ae3c4ac1f970-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/home-decor/furniture/1680082/for-living-organizer-6-bins-and-shelf-ccd17f27-7e7e-4a9c-9fb8-ae3c4ac1f970-jpgrendition.jpg?im=whresize&wid=200&hei=200,168-0082-6,,168-0082-6,,,Il n’en reste que 1 #168-0082-6,Liquidation◊Mieux notés,50,"69,99","139,99"
401,"Cote des Neiges, QC","Sacs à friandises transparents Wilton, paq. 25","Sacs à friandises transparents Wilton, paq. 25",1.93,"1,93 $",3.99,"Était±  3,99 $prix était 3,99 $",1.93,"1,93 $",1.93,"1,93 $",true,https://www.canadiantire.ca/fr/pdp/sacs-a-friandises-transparents-wilton-paq-25-1426625p.html,https://www.canadiantire.ca/fr/pdp/sacs-a-friandises-transparents-wilton-paq-25-1426625p.html,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-tools-thermometers/1426625/wilton-25pc-clear-treat-bags-32959c0e-15c3-417f-aa36-eedd5e92ad13-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-tools-thermometers/1426625/wilton-25pc-clear-treat-bags-32959c0e-15c3-417f-aa36-eedd5e92ad13-jpgrendition.jpg?im=whresize&wid=200&hei=200,142-6625-0,,142-6625-0,,,Il n’en reste que 7 #142-6625-0,Liquidation◊Mieux notés,51.63,"1,93","3,99"
401,"Cote des Neiges, QC","Sapin alpin NOMA Charlie, 6,5 pi","Sapin alpin NOMA Charlie, 6,5 pi",99.93,"99,93 $",199.99,"Était±  199,99 $prix était 199,99 $",99.93,"99,93 $",99.93,"99,93 $",true,https://www.canadiantire.ca/fr/pdp/sapin-alpin-noma-charlie-6-5-pi-0514809p.html,https://www.canadiantire.ca/fr/pdp/sapin-alpin-noma-charlie-6-5-pi-0514809p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-trees-greenery/0514809/noma-6-5-charlie-alpine-fir-tree-84-75f8de3c-8a16-4c30-83a3-54d0af281d84-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-trees-greenery/0514809/noma-6-5-charlie-alpine-fir-tree-84-75f8de3c-8a16-4c30-83a3-54d0af281d84-jpgrendition.jpg?im=whresize&wid=200&hei=200,051-4809-2,,051-4809-2,,,Il n’en reste que 2 #051-4809-2,Liquidation◊Mieux notés,50.03,"99,93","199,99"
401,"Cote des Neiges, QC","Bols pour la préparation des repas MASTER Chef, paq. 6","Bols pour la préparation des repas MASTER Chef, paq. 6",3.93,"3,93 $",10.99,"Était±  10,99 $prix était 10,99 $",3.93,"3,93 $",3.93,"3,93 $",true,https://www.canadiantire.ca/fr/pdp/bols-pour-la-preparation-des-repas-master-chef-paq-6-1424994p.html,https://www.canadiantire.ca/fr/pdp/bols-pour-la-preparation-des-repas-master-chef-paq-6-1424994p.html,https://media-www.canadiantire.ca/product/living/kitchen/bakeware-baking-prep/1424994/masterchef-6-piece-prep-bowls-e5c32298-4a23-4307-9887-12bd9dffa1b8-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/kitchen/bakeware-baking-prep/1424994/masterchef-6-piece-prep-bowls-e5c32298-4a23-4307-9887-12bd9dffa1b8-jpgrendition.jpg?im=whresize&wid=200&hei=200,142-4994-2,,142-4994-2,,,Il n’en reste que 4 #142-4994-2,Liquidation◊Mieux notés,64.24,"3,93","10,99"
401,"Cote des Neiges, QC","Emballage de bâtonnets au fromage Humpty Dumpty de Old Dutch, paq. 24","Emballage de bâtonnets au fromage Humpty Dumpty de Old Dutch, paq. 24",4.49,"4,49 $",8.99,"Était±  8,99 $prix était 8,99 $",4.49,"4,49 $",4.49,"4,49 $",true,https://www.canadiantire.ca/fr/pdp/emballage-de-batonnets-au-fromage-humpty-dumpty-de-old-dutch-paq-24-0513838p.html,https://www.canadiantire.ca/fr/pdp/emballage-de-batonnets-au-fromage-humpty-dumpty-de-old-dutch-paq-24-0513838p.html,https://media-www.canadiantire.ca/product/living/food-drink/seasonal-confectionery/0513838/cheese-sticks-24-count-ce292d11-a8a1-48ff-a19a-85d5a91612c9-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/food-drink/seasonal-confectionery/0513838/cheese-sticks-24-count-ce292d11-a8a1-48ff-a19a-85d5a91612c9-jpgrendition.jpg?im=whresize&wid=200&hei=200,051-3838-8,,051-3838-8,,,Il n’en reste que 2 #051-3838-8,TaxableLiquidation◊,50.06,"4,49","8,99"
401,"Cote des Neiges, QC","Friteuse à air électrique antiadhésive MASTER Chef, 3,5 L","Friteuse à air électrique antiadhésive MASTER Chef, 3,5 L",39.93,"39,93 $",89.99,"Était±  89,99 $prix était 89,99 $",39.93,"39,93 $",39.93,"39,93 $",true,https://www.canadiantire.ca/fr/pdp/friteuse-a-air-electrique-antiadhesive-master-chef-3-5-l-0430318p.html,https://www.canadiantire.ca/fr/pdp/friteuse-a-air-electrique-antiadhesive-master-chef-3-5-l-0430318p.html,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-appliances/0430318/master-chef-3-5l-digital-air-fryer-61e58ff6-20e5-4cd4-897c-e71138009d95-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-appliances/0430318/master-chef-3-5l-digital-air-fryer-61e58ff6-20e5-4cd4-897c-e71138009d95-jpgrendition.jpg?im=whresize&wid=200&hei=200,043-0318-4,,043-0318-4,,,Il n’en reste que 1 #043-0318-4,Liquidation◊Mieux notés,55.63,"39,93","89,99"
401,"Cote des Neiges, QC","Lumières de Noël NOMA C9 à DEL d'extérieur, blanc pur, 16 pi 7 po, 25 ampoules","Lumières de Noël NOMA C9 à DEL d'extérieur, blanc pur, 16 pi 7 po, 25 ampoules",9.93,"9,93 $",19.99,"Était±  19,99 $prix était 19,99 $",9.93,"9,93 $",9.93,"9,93 $",true,https://www.canadiantire.ca/fr/pdp/lumieres-de-noel-noma-c9-a-del-d-exterieur-blanc-pur-16-pi-7-po-25-ampoules-2510095p.html,https://www.canadiantire.ca/fr/pdp/lumieres-de-noel-noma-c9-a-del-d-exterieur-blanc-pur-16-pi-7-po-25-ampoules-2510095p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513824/noma-outdoor-25-c9-led-lights-pure-white-c96ea4a6-d3b5-43f6-bd8d-fd893da0c19d-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/1513824/noma-outdoor-25-c9-led-lights-pure-white-c96ea4a6-d3b5-43f6-bd8d-fd893da0c19d-jpgrendition.jpg?im=whresize&wid=200&hei=200,251-0095-6,,251-0095-6,,,Il n’en reste que 1 #251-0095-6,Liquidation◊Exclusivité,50.33,"9,93","19,99"
401,"Cote des Neiges, QC","NOMA - Couronne de Noël illuminée en eucalyptus décorative multicolore ornée d'une boucle argentée, 24 po","NOMA - Couronne de Noël illuminée en eucalyptus décorative multicolore ornée d'une boucle argentée, 24 po",29.93,"29,93 $",66.99,"Était±  66,99 $prix était 66,99 $",29.93,"29,93 $",29.93,"29,93 $",true,https://www.canadiantire.ca/fr/pdp/noma-couronne-de-noel-illuminee-en-eucalyptus-decorative-multicolore-ornee-d-une-boucle-argentee-24-po-1518525p.html,https://www.canadiantire.ca/fr/pdp/noma-couronne-de-noel-illuminee-en-eucalyptus-decorative-multicolore-ornee-d-une-boucle-argentee-24-po-1518525p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/seasonal-decor/1518525/wreath-24-eucalyptus-with-silver-bow-723f7fff-b426-4ec6-bb04-74f4a79b19bb-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/seasonal-decor/1518525/wreath-24-eucalyptus-with-silver-bow-723f7fff-b426-4ec6-bb04-74f4a79b19bb-jpgrendition.jpg?im=whresize&wid=200&hei=200,151-8525-4,,151-8525-4,,,Il n’en reste que 4 #151-8525-4,Liquidation◊Exclusivité,55.32,"29,93","66,99"
401,"Cote des Neiges, QC","Lumières de Noël à DEL C9 d'extérieur For Living, 17 pi 8 po, blanc chaud, paq. 35","Lumières de Noël à DEL C9 d'extérieur For Living, 17 pi 8 po, blanc chaud, paq. 35",7.43,"7,43 $",14.99,"Était±  14,99 $prix était 14,99 $",7.43,"7,43 $",7.43,"7,43 $",true,https://www.canadiantire.ca/fr/pdp/lumieres-de-noel-a-del-c9-d-exterieur-for-living-17-pi-8-po-blanc-chaud-paq-35-2510008p.html,https://www.canadiantire.ca/fr/pdp/lumieres-de-noel-a-del-c9-d-exterieur-for-living-17-pi-8-po-blanc-chaud-paq-35-2510008p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/2510008/for-living-outdoor-35-c9-led-lights-warm-white-ce3d1887-adf6-47f3-a7d9-bb888d42a5fc-jpgrendition.jpg?im=whresize&wid=200&hei=200,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/christmas-lights-outdoor-decor/2510008/for-living-outdoor-35-c9-led-lights-warm-white-ce3d1887-adf6-47f3-a7d9-bb888d42a5fc-jpgrendition.jpg?im=whresize&wid=200&hei=200,251-0008-6,,251-0008-6,,,,Liquidation◊Exclusivité,50.43,"7,43","14,99"
